cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
4.71,f,n,f,x,p,9.02,4.53,p,f,f,d,a
3.02,b,y,f,no_data,k,7.53,7.57,y,t,z,d,u
3.59,x,n,f,s,n,5.55,8.82,w,t,z,d,a
1.48,f,n,f,no_data,k,5.02,2.45,w,f,f,g,s
3.18,b,n,f,no_data,n,6.33,2.64,w,f,f,d,a
6.88,s,n,t,d,g,4.29,11.32,r,f,f,d,a
9.93,f,y,f,s,y,9.59,19.21,e,f,f,d,a
3.09,b,n,f,x,w,5.22,3.34,y,f,f,g,u
3.23,f,u,t,d,p,4.4,5.45,n,f,f,d,a
4.11,x,y,f,a,y,3.81,7.99,w,f,f,d,a
8.03,x,n,f,e,w,4.92,9.2,w,f,f,d,a
7.78,f,y,f,x,y,7.58,11.86,w,f,f,d,u
7.25,x,n,f,a,w,6.86,12.74,g,f,f,g,u
10.86,x,n,f,a,w,9.74,32.93,w,f,f,d,a
7.28,s,w,f,d,w,3.73,11.22,w,f,f,d,u
7.78,s,y,f,a,w,6.2,16.2,w,f,f,d,u
1.6,x,n,f,d,w,6.16,2.11,y,f,f,d,u
11.21,s,p,t,d,p,8.43,15.04,p,t,f,d,u
7.77,x,y,f,p,y,5.85,13.81,y,t,no_data,d,a
3.87,b,n,f,x,w,4.94,3.66,y,f,f,g,u
9.64,x,n,t,x,n,8.51,19.94,u,f,f,d,a
7.71,x,y,f,f,f,4.83,14.82,y,f,f,d,a
9.97,f,n,t,no_data,w,12.19,20.77,w,t,g,d,a
10.35,f,b,f,no_data,b,5.16,16.31,w,t,f,d,a
8.27,o,n,f,no_data,w,4.93,17.8,n,f,f,d,a
8.96,s,n,f,no_data,w,5.23,20.4,n,f,f,d,a
4.42,f,n,f,s,p,4.07,3.4,n,f,f,g,a
9.39,x,n,t,p,n,6.55,16.68,n,t,p,d,u
10.68,f,b,f,no_data,b,4.93,18.4,w,t,f,d,a
6.96,x,n,f,e,w,6.37,10.48,n,f,f,d,u
2.95,x,w,f,d,p,3.55,2.53,w,f,f,g,u
1.09,f,y,f,f,f,2.78,5.28,y,f,f,d,u
5.53,s,n,t,d,w,5.97,6.22,e,f,f,d,a
11.22,x,y,f,x,w,8.4,23.88,w,f,f,d,u
0.68,x,o,f,no_data,y,3.61,0.79,y,f,f,d,u
4.99,x,y,f,s,y,5.47,12.65,y,f,f,d,a
5.88,f,o,f,d,o,6.22,12.78,w,f,f,d,w
5.19,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
6.71,x,w,f,d,w,3.45,7.81,w,f,f,d,u
12.05,x,n,t,p,o,8.42,26.85,e,f,f,d,u
1.49,b,n,f,a,n,4.9,1.69,n,f,f,g,u
7.91,s,n,f,no_data,w,4.14,20.8,n,f,f,d,u
8.04,x,n,f,p,y,8.28,13.24,n,f,f,g,a
8.96,x,n,f,a,n,10.46,14.65,n,f,f,d,a
3.91,x,l,f,s,u,5.63,7.31,w,t,e,g,u
11.19,s,n,f,s,u,7.05,18.85,b,f,f,d,a
3.62,x,b,f,x,w,3.61,5.85,w,f,f,d,u
2.62,o,g,f,f,f,3.26,14.02,g,f,f,d,u
5.06,b,k,f,e,y,6.84,7.48,o,f,f,g,a
2.4,x,w,f,a,w,2.94,2.17,w,f,f,g,a
5.04,s,y,f,d,o,3.15,5.9,y,f,f,d,a
1.62,b,n,f,a,n,4.24,1.5,n,f,f,h,s
7.83,x,e,f,x,w,6.62,17.33,w,f,f,d,a
4.39,f,n,f,x,y,6.06,4.94,n,f,f,d,u
8.28,x,n,t,x,u,10.14,20.3,u,f,f,d,a
0.89,b,y,f,no_data,g,3.47,2.48,n,t,f,m,u
4.52,x,n,f,x,w,8.06,8.17,w,t,no_data,g,a
7.22,x,g,f,s,g,5.27,17.21,u,f,f,g,a
4.59,x,n,f,x,w,8.03,9.44,w,t,no_data,g,a
0.96,x,w,f,a,w,3.05,1.44,n,f,f,d,u
5.79,x,n,f,x,n,6.72,6.65,n,t,r,d,s
12.0,x,n,t,p,e,7.01,18.7,e,f,f,d,u
5.01,f,e,f,x,e,5.7,4.61,n,f,f,l,a
3.0,x,n,f,s,p,4.87,8.15,w,t,z,d,a
3.12,x,b,f,no_data,w,5.97,4.51,w,f,f,d,w
3.2,x,n,f,no_data,n,6.42,6.71,w,f,f,d,u
5.57,f,p,f,x,w,5.26,7.09,w,f,f,d,u
4.28,f,n,f,x,p,6.71,4.45,g,f,f,m,u
3.13,x,n,f,p,n,3.36,9.4,e,f,f,d,a
2.75,s,w,f,a,w,3.91,2.72,w,f,f,g,a
9.84,o,n,f,f,f,4.14,25.72,n,f,f,d,s
5.73,c,y,t,x,p,7.66,13.92,w,f,f,g,u
6.18,x,w,t,no_data,w,8.44,15.4,w,t,l,g,u
2.15,c,u,f,a,w,3.76,3.49,w,f,f,d,u
4.12,x,n,f,p,n,4.87,11.11,n,f,f,d,a
2.44,x,b,f,no_data,u,5.7,3.53,w,f,f,d,w
1.54,x,n,f,no_data,k,4.74,2.42,n,f,f,g,a
3.14,b,n,f,x,w,4.47,2.84,y,f,f,g,a
2.5,x,n,f,a,w,7.12,2.3,n,f,f,d,a
6.27,x,n,f,x,n,5.72,6.1,n,t,r,d,s
14.01,f,n,f,d,w,9.06,24.38,w,f,f,l,w
2.7,f,w,f,x,p,7.26,3.64,p,f,f,d,a
4.1,o,w,f,no_data,w,0.0,0.0,f,f,f,d,a
2.6,s,n,t,d,p,4.0,5.44,g,f,f,d,u
1.61,x,n,f,no_data,k,5.08,2.6,w,f,f,g,a
9.46,x,n,f,e,w,6.43,9.46,n,f,f,d,s
8.77,f,w,f,s,w,6.48,27.77,w,f,f,d,s
11.3,p,w,t,e,n,12.04,18.29,w,t,l,m,a
2.94,x,y,f,a,w,5.61,3.37,n,t,r,d,u
9.14,f,y,f,x,y,6.92,11.14,w,f,f,d,a
5.63,x,n,f,e,n,4.24,12.08,w,t,r,w,a
5.84,f,e,f,x,w,5.84,17.22,w,f,f,d,u
1.94,c,u,f,a,n,3.27,3.1,w,f,f,p,u
3.92,f,e,f,x,n,5.95,4.99,n,f,f,l,u
6.91,x,y,t,p,r,5.96,11.07,e,f,f,d,a
8.61,x,n,f,a,w,8.41,13.39,n,t,no_data,d,u
7.65,s,p,t,d,p,7.57,14.65,p,t,f,d,a
5.21,f,g,f,d,y,5.36,9.74,n,f,f,l,w
1.15,x,n,f,d,n,1.75,2.38,n,f,f,d,u
3.24,f,w,f,s,p,4.17,2.85,n,f,f,g,u
5.16,s,o,f,d,y,4.07,6.76,y,f,f,h,u
6.6,f,o,f,s,n,9.03,12.0,n,f,f,d,a
3.8,f,n,f,x,w,3.76,2.93,n,f,f,d,u
4.58,c,y,f,no_data,n,5.4,7.1,w,f,f,d,u
3.18,b,k,f,a,k,9.51,2.66,n,f,f,g,u
6.93,s,n,t,d,w,5.51,8.69,e,f,f,d,a
4.62,f,n,f,d,o,6.13,8.79,w,f,f,d,w
3.53,f,o,t,d,n,3.81,6.17,n,f,f,d,u
9.84,x,y,f,a,y,12.13,24.91,y,t,r,d,a
8.96,x,y,t,p,e,7.27,21.78,e,f,f,d,a
5.56,s,o,f,d,o,6.29,13.49,w,f,f,d,a
3.77,c,y,f,no_data,n,5.86,6.27,w,f,f,d,u
1.62,x,g,f,no_data,k,4.85,2.36,w,f,f,d,u
3.97,x,n,f,a,n,5.05,6.41,o,t,z,d,w
7.41,s,o,t,d,o,4.4,11.74,w,t,f,d,u
5.93,s,e,t,d,n,6.54,9.23,e,f,f,d,a
11.42,f,n,f,x,n,7.43,21.42,w,f,f,d,u
13.73,x,k,f,p,y,5.41,32.81,n,f,f,d,a
2.35,c,y,f,no_data,y,7.99,3.13,y,f,f,g,u
8.45,p,n,t,e,p,8.95,16.75,w,t,p,d,a
5.39,f,k,f,s,g,3.71,9.26,g,f,f,d,a
1.72,x,y,f,a,w,6.34,2.24,y,f,f,h,a
2.0,f,k,f,a,p,4.59,2.46,w,f,f,g,u
6.95,f,y,f,x,y,6.56,12.81,w,f,f,d,a
5.06,f,y,f,p,n,3.58,6.27,n,t,f,d,u
10.56,f,w,f,s,w,7.14,29.12,w,f,f,d,u
9.82,x,n,t,p,y,8.29,21.61,n,f,f,d,u
3.93,b,n,f,no_data,n,9.29,6.45,w,t,no_data,g,w
1.98,f,y,f,no_data,n,7.01,2.89,y,f,f,g,u
5.43,x,e,f,a,y,8.27,10.3,y,t,z,d,a
7.86,f,n,f,s,w,5.86,9.52,w,f,f,m,u
1.69,x,n,f,no_data,n,5.22,2.58,n,f,f,g,a
0.74,x,y,f,no_data,y,3.16,0.76,y,f,f,d,a
1.28,f,g,f,no_data,k,4.7,2.4,w,f,f,g,a
2.91,x,w,f,d,w,2.29,7.29,w,f,f,g,u
8.74,x,g,t,x,n,10.15,22.57,g,f,f,d,a
5.15,b,k,f,e,g,7.47,7.63,o,f,f,g,a
6.92,f,p,f,s,p,3.42,9.01,p,f,f,d,w
3.31,f,u,f,a,u,6.54,5.65,u,f,f,d,a
6.86,x,n,f,e,n,5.04,13.76,w,t,l,w,u
7.06,f,n,f,s,w,6.91,10.38,w,f,f,m,a
3.48,x,n,f,s,p,5.42,9.0,w,t,z,d,u
2.22,b,o,f,no_data,n,6.89,3.87,n,f,f,d,u
3.21,b,r,f,s,g,6.34,8.14,w,t,e,d,u
7.83,x,y,t,p,y,6.91,11.91,e,f,f,d,a
4.86,c,w,t,x,p,7.21,12.75,w,f,f,d,u
12.4,x,e,f,no_data,w,6.67,25.39,n,t,e,d,a
12.4,f,y,f,x,n,8.06,22.05,n,f,f,d,u
2.47,x,n,f,a,w,6.44,2.25,w,f,f,d,u
7.02,f,r,f,x,n,6.24,11.47,w,f,f,d,u
9.53,x,n,t,e,p,9.02,18.2,w,t,l,l,a
7.57,x,w,f,d,p,3.47,8.25,w,f,f,d,u
3.02,s,o,t,d,n,3.43,5.55,n,f,f,d,a
1.04,p,w,f,no_data,g,3.0,1.64,w,f,f,d,u
1.51,c,n,f,a,g,5.22,1.7,g,f,f,l,u
1.17,p,w,f,no_data,g,3.25,1.55,w,f,f,d,w
10.49,x,y,f,no_data,w,6.18,25.28,n,t,e,d,a
6.64,x,w,f,d,p,3.7,9.58,w,f,f,g,a
8.75,x,n,f,p,y,8.0,12.63,n,f,f,h,a
3.69,x,n,f,d,o,5.78,6.98,o,f,f,d,w
6.52,b,n,f,a,n,5.68,6.94,n,t,no_data,d,u
2.46,s,n,f,d,p,6.4,2.81,n,f,f,l,u
3.45,x,p,f,a,o,3.56,6.07,e,f,f,m,w
12.69,s,w,t,d,y,6.95,25.72,w,f,f,d,a
4.21,x,n,f,d,o,6.01,6.91,w,f,f,d,a
11.44,s,p,t,d,o,6.58,18.53,w,f,f,d,u
11.23,s,p,t,d,o,6.06,17.66,w,f,f,d,a
9.77,o,n,f,no_data,w,4.91,23.46,n,f,f,d,u
0.71,f,o,f,d,o,4.16,0.99,y,f,f,g,a
4.68,x,o,f,e,k,7.09,7.55,k,f,f,m,a
3.87,x,w,f,s,p,4.36,3.03,n,f,f,g,u
6.43,f,g,f,s,g,5.35,10.0,g,f,f,d,u
4.65,x,y,f,a,y,5.45,6.03,o,f,f,g,a
6.85,x,n,f,s,n,5.17,7.54,n,f,f,d,w
7.15,f,w,f,e,p,4.75,11.92,w,t,e,m,a
10.34,f,y,f,no_data,w,8.74,25.63,n,t,e,d,a
0.85,b,y,f,no_data,k,4.27,2.6,n,t,f,m,u
11.64,s,p,t,d,o,6.34,18.69,w,f,f,d,a
5.24,x,n,t,d,w,5.44,7.63,e,f,f,d,a
7.17,s,n,f,d,w,4.51,7.78,w,f,f,l,u
7.47,s,r,t,d,o,5.46,11.85,w,t,f,d,a
12.12,f,l,f,d,y,2.42,15.42,w,f,f,d,a
8.31,x,y,f,x,w,7.48,17.98,w,f,f,d,u
4.85,x,y,t,x,y,6.44,13.2,w,f,f,d,a
6.96,x,y,t,x,y,7.89,15.63,w,f,f,d,a
7.84,x,n,f,a,k,8.56,8.71,n,t,z,d,a
7.35,x,n,f,e,w,6.69,11.47,n,f,f,d,a
11.61,f,u,f,s,u,8.6,20.22,u,f,f,l,w
9.05,x,g,t,p,g,11.07,23.89,w,f,f,d,a
3.05,x,n,f,p,n,4.3,9.55,n,f,f,d,a
4.07,x,y,f,a,y,5.4,7.06,o,f,f,g,a
3.92,x,y,f,a,y,5.4,5.68,o,f,f,g,u
8.36,x,n,t,p,y,7.6,18.22,n,t,p,d,a
13.1,x,n,f,e,w,11.35,14.27,w,t,e,d,u
7.97,f,o,f,s,y,7.87,12.34,o,f,f,d,a
1.64,x,n,f,d,n,2.67,3.01,n,f,f,h,u
3.91,o,w,f,f,f,5.61,29.94,w,t,f,p,a
2.06,f,k,f,a,p,4.16,2.89,w,f,f,g,u
4.83,x,r,f,d,r,5.13,7.02,w,f,f,l,u
11.04,f,b,f,d,w,2.24,13.84,w,f,f,d,a
3.51,s,n,f,f,f,6.44,6.74,o,f,f,d,a
2.54,x,n,f,a,p,5.49,2.19,n,f,f,d,u
6.89,f,e,f,x,w,6.02,16.87,w,f,f,d,a
7.0,p,n,f,e,w,7.22,12.09,w,t,p,d,u
1.48,c,n,f,a,w,5.38,1.5,g,f,f,l,u
6.37,x,e,f,a,w,7.54,9.26,y,t,z,d,a
7.5,f,n,f,e,n,4.86,12.41,w,t,r,w,u
5.59,x,n,t,d,n,6.47,7.24,n,f,f,d,a
3.57,f,n,t,d,p,4.31,6.4,n,f,f,d,a
6.46,f,u,f,a,w,4.27,14.06,w,f,f,d,a
6.69,x,y,f,e,w,6.37,13.14,w,t,g,d,u
6.77,s,y,t,d,o,4.45,11.95,w,t,f,d,a
5.92,f,y,f,s,y,6.51,14.16,y,f,f,d,a
8.05,x,n,f,a,n,11.61,11.78,y,t,no_data,d,a
6.48,x,w,t,no_data,p,7.55,13.99,w,t,l,d,u
8.53,x,u,t,x,u,10.29,22.07,g,f,f,d,a
5.72,c,w,t,x,p,6.23,13.23,w,f,f,g,s
10.81,o,n,f,f,f,3.09,24.24,n,f,f,d,s
8.02,x,n,f,a,n,9.17,12.7,n,f,f,d,a
7.5,f,r,f,x,n,5.75,9.92,w,f,f,d,a
1.84,x,k,f,a,p,4.59,2.54,w,f,f,g,a
1.27,x,e,t,a,p,5.89,1.06,n,f,f,h,a
3.36,f,y,f,a,r,5.64,7.01,y,f,f,g,u
4.82,c,g,f,f,f,4.26,17.47,n,f,f,d,s
8.62,x,n,f,e,p,4.88,12.7,w,t,r,w,u
3.6,f,u,f,a,w,5.14,7.74,y,f,f,d,u
4.62,s,e,t,d,b,5.68,5.87,n,f,f,d,u
4.98,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
11.38,x,g,f,s,y,7.79,19.37,n,f,f,d,a
3.86,f,n,f,a,g,5.23,3.59,g,f,f,d,s
3.36,f,n,t,d,n,3.8,6.59,n,f,f,d,u
9.92,x,n,f,a,w,8.9,25.89,w,f,f,d,a
12.58,x,g,f,s,y,6.61,17.13,n,f,f,d,u
2.86,f,o,t,d,y,4.37,6.06,n,f,f,d,a
2.42,x,g,f,d,w,2.52,6.69,w,f,f,g,a
4.05,f,n,f,no_data,k,6.62,7.87,w,f,f,d,u
3.43,s,g,t,d,p,4.9,6.64,g,f,f,d,u
7.93,p,n,f,e,w,7.78,14.43,w,t,p,d,u
12.3,x,n,f,e,w,10.54,11.64,w,t,g,d,a
5.98,f,n,f,d,n,5.52,6.48,n,t,no_data,d,a
4.7,x,n,f,d,w,5.45,10.05,n,f,f,l,w
2.91,x,e,f,no_data,e,5.41,7.23,e,f,f,d,a
5.34,x,w,f,e,w,6.08,11.89,w,t,g,d,a
8.14,x,n,f,e,p,6.48,9.74,n,f,f,d,u
8.41,p,n,f,p,p,8.38,30.0,n,f,f,d,u
5.78,x,n,f,x,w,5.43,6.28,n,t,r,d,w
8.09,f,y,f,s,y,7.55,15.43,u,f,f,d,a
8.53,s,p,t,d,o,6.44,18.27,w,f,f,d,a
15.1,p,n,t,e,g,10.92,18.06,w,t,l,m,u
3.95,x,y,f,a,y,5.46,5.93,o,f,f,g,a
8.89,f,r,f,no_data,w,10.59,13.81,w,t,g,d,a
2.5,x,o,f,d,y,3.22,5.08,o,f,f,m,a
7.3,x,g,t,x,n,8.54,20.69,u,f,f,d,a
12.61,f,g,f,e,w,11.06,15.56,w,t,e,d,u
5.89,p,n,f,no_data,k,8.02,11.4,w,t,z,g,a
6.37,b,g,f,no_data,k,9.97,12.47,w,t,z,g,s
2.77,f,o,f,d,o,3.14,5.48,o,f,f,m,a
6.0,b,o,f,e,y,7.61,7.4,o,f,f,m,u
3.4,f,n,f,no_data,n,5.87,5.71,w,f,f,d,a
0.93,b,n,f,no_data,g,4.26,2.49,n,t,f,m,a
7.74,x,n,f,x,y,5.84,16.9,y,f,f,d,a
3.41,s,n,f,a,p,5.95,4.22,n,f,f,l,u
4.56,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
6.95,x,p,f,no_data,w,4.5,13.89,y,f,f,d,a
8.97,s,g,t,d,w,4.76,13.82,r,f,f,d,u
5.06,o,w,f,f,f,6.04,32.37,w,t,f,d,u
1.16,f,y,f,f,f,3.19,4.91,y,f,f,d,a
0.93,p,w,f,no_data,g,3.02,1.74,w,f,f,d,u
4.59,x,o,f,a,y,6.07,7.85,o,f,f,g,u
4.26,x,n,f,s,n,6.17,10.64,w,t,z,d,a
7.22,s,e,t,d,y,6.5,9.11,n,f,f,d,u
4.67,o,w,f,f,f,5.66,30.98,w,t,f,d,u
3.19,b,n,f,a,n,7.82,2.4,n,f,f,g,a
6.83,x,n,f,a,y,6.19,7.08,y,t,no_data,d,u
6.48,b,w,f,e,w,12.33,12.59,w,t,e,d,u
11.45,s,p,t,d,o,5.91,18.65,w,f,f,d,u
2.71,b,n,f,a,n,9.84,2.64,n,f,f,g,u
9.03,s,p,t,d,o,6.02,18.07,w,f,f,d,a
7.0,f,n,t,d,w,5.92,9.37,e,f,f,d,u
14.05,x,n,f,s,p,8.34,17.63,n,f,f,d,u
4.12,f,n,f,x,p,8.05,3.97,n,f,f,d,u
2.6,x,b,f,no_data,w,5.73,4.19,w,f,f,d,u
7.34,s,y,f,x,y,5.06,14.6,y,f,f,d,a
11.38,f,e,f,d,w,8.52,15.18,n,t,no_data,d,a
3.05,o,g,f,f,f,0.0,0.0,f,f,f,d,s
5.32,s,y,f,f,f,2.97,10.34,y,f,f,d,u
1.53,p,n,f,a,n,4.59,2.31,y,t,e,m,a
3.31,x,n,f,p,y,4.43,9.66,y,f,f,d,a
5.73,s,n,f,d,w,4.84,8.11,w,f,f,d,a
3.16,f,u,t,d,p,3.48,5.14,n,f,f,d,a
3.42,x,y,f,a,w,5.77,3.62,y,t,r,g,u
8.32,x,n,f,p,w,7.7,30.52,n,f,f,d,a
6.86,o,o,f,no_data,y,1.4,13.55,y,f,f,d,a
4.59,f,u,f,a,w,3.95,6.93,y,f,f,d,a
9.49,x,y,f,d,w,9.44,16.08,n,t,no_data,d,w
7.96,f,y,f,a,w,6.41,16.7,w,f,f,d,u
15.24,x,n,t,e,w,9.12,17.53,w,t,no_data,d,u
4.95,x,o,f,p,n,6.51,13.81,e,f,f,d,a
1.42,x,n,f,a,w,7.71,2.36,y,f,f,d,a
5.26,c,y,f,no_data,r,6.83,6.5,w,f,f,d,a
6.56,f,w,f,e,k,5.28,12.43,w,t,e,g,u
5.37,b,n,f,a,n,4.33,5.39,y,t,no_data,d,a
11.26,x,w,t,e,n,8.51,16.8,w,t,l,m,u
1.49,x,n,f,no_data,g,4.75,2.57,w,f,f,d,a
11.37,x,n,t,p,y,8.25,21.41,n,f,f,d,u
4.29,x,o,f,p,n,4.36,10.7,n,f,f,d,a
6.55,s,n,f,x,y,6.12,14.55,y,f,f,d,a
1.18,c,e,t,a,w,5.29,1.06,n,f,f,h,u
4.16,f,w,f,s,p,4.32,3.26,n,f,f,g,a
6.74,x,n,f,e,w,5.34,10.28,n,f,f,d,u
9.58,x,n,f,p,w,9.42,26.94,n,f,f,d,a
4.41,o,w,f,no_data,w,0.0,0.0,f,f,f,d,a
13.26,x,n,f,s,p,7.71,17.63,n,f,f,d,a
7.37,x,n,f,p,y,7.25,12.11,n,f,f,g,u
1.66,x,n,f,d,w,4.86,1.91,y,f,f,d,a
6.73,s,y,f,d,y,3.95,6.93,y,f,f,h,a
7.52,x,n,t,x,n,9.04,20.23,u,f,f,d,a
0.91,b,n,f,no_data,g,3.03,2.29,n,t,f,g,u
3.64,f,n,f,x,y,3.77,2.76,n,f,f,l,u
8.15,f,u,f,a,w,4.62,15.2,w,f,f,d,u
4.08,o,w,f,no_data,w,0.0,0.0,f,f,f,d,u
7.24,s,n,t,d,w,8.23,9.81,e,f,f,d,a
7.83,x,n,f,p,y,7.07,11.73,n,f,f,h,u
3.59,x,r,f,a,r,7.06,7.83,w,f,f,l,a
1.33,x,n,f,a,w,5.21,1.93,y,f,f,d,a
7.21,s,o,f,d,b,5.37,11.54,w,f,f,g,w
2.6,x,e,f,no_data,e,3.9,4.17,e,f,f,d,a
3.35,b,y,f,no_data,y,8.26,5.95,y,t,z,d,s
9.05,s,y,f,x,n,6.74,20.13,w,f,f,d,a
1.61,x,n,f,d,n,2.19,2.51,n,f,f,d,a
6.73,f,o,f,s,y,8.34,12.06,o,f,f,d,a
0.7,x,o,f,d,o,4.96,1.11,y,f,f,g,a
6.97,x,y,f,a,n,6.84,7.23,n,t,z,g,a
6.06,x,n,f,p,y,6.9,11.75,n,f,f,d,u
2.78,x,b,f,no_data,w,6.62,5.4,w,f,f,d,w
4.06,o,r,f,f,f,0.0,0.0,f,t,f,d,u
2.7,x,e,f,a,w,6.88,2.53,w,f,f,d,a
3.39,b,n,f,no_data,k,10.32,5.47,w,t,no_data,g,u
4.49,x,y,f,a,y,6.06,7.99,o,f,f,g,u
1.83,f,k,f,a,w,3.61,2.21,w,f,f,g,u
5.98,p,w,f,e,n,4.36,11.57,w,t,e,g,a
1.4,f,g,f,no_data,g,5.01,2.4,w,f,f,d,u
3.13,b,k,f,a,n,9.93,2.71,g,f,f,g,a
4.73,p,n,f,f,f,5.49,19.42,n,f,f,l,s
0.51,f,o,f,d,o,3.93,0.95,o,f,f,g,a
2.47,f,w,f,a,n,3.02,3.44,w,f,f,d,a
5.21,x,y,f,s,y,5.37,11.29,y,f,f,d,a
6.95,x,n,f,x,w,6.92,15.98,w,f,f,d,u
8.01,x,n,f,p,y,8.33,12.15,n,f,f,g,u
8.02,f,n,t,d,w,5.83,10.58,n,f,f,d,u
6.93,x,w,f,e,w,5.68,12.2,y,t,g,d,u
5.07,x,w,f,e,w,5.75,12.72,y,t,g,d,a
2.78,x,n,f,s,p,3.86,2.8,n,f,f,g,u
7.2,x,n,f,s,n,5.71,8.32,n,f,f,d,w
1.6,c,n,f,a,g,5.31,1.61,g,f,f,d,a
5.05,x,y,f,e,w,5.81,11.16,y,t,g,d,a
3.01,f,w,f,e,n,4.73,3.56,w,t,e,d,a
12.16,x,y,f,d,w,9.99,17.53,n,t,no_data,d,a
10.75,o,e,f,f,f,3.76,25.72,n,f,f,d,u
4.38,x,y,f,a,y,6.19,7.7,o,f,f,g,a
6.22,x,y,f,e,w,5.84,11.31,y,t,g,d,u
5.08,f,n,f,s,g,4.26,7.42,w,f,f,d,a
6.97,c,y,t,x,r,8.18,13.35,w,f,f,g,u
1.68,x,g,f,no_data,g,4.81,2.36,w,f,f,d,u
4.27,b,n,f,x,p,7.56,5.83,n,f,f,m,u
8.89,x,n,f,p,y,6.8,11.58,n,f,f,d,u
4.63,c,y,f,no_data,r,5.78,5.75,w,f,f,d,a
6.19,s,o,f,d,y,3.73,6.7,o,f,f,h,a
1.61,o,n,f,no_data,n,4.37,1.64,n,f,f,d,w
4.46,x,n,f,x,w,7.67,7.87,w,t,no_data,d,u
2.09,f,y,f,no_data,n,7.51,2.97,y,f,f,g,u
6.08,x,e,f,a,y,7.72,9.62,e,t,z,d,a
5.3,s,o,f,d,o,5.46,11.43,w,f,f,m,w
5.14,s,y,f,p,n,3.12,4.35,n,t,f,d,u
4.78,o,w,f,f,f,5.33,27.86,w,t,f,p,u
4.26,s,w,f,d,p,3.3,8.5,w,f,f,g,u
3.45,x,n,f,a,n,4.11,5.16,o,t,z,d,a
2.93,o,k,f,f,f,3.57,14.15,n,f,f,d,a
2.93,f,r,f,a,y,4.73,6.29,r,f,f,m,a
6.05,s,n,f,d,w,5.1,8.65,w,f,f,d,u
5.63,x,n,f,a,n,5.33,5.25,g,t,l,d,w
11.04,x,w,f,s,p,6.59,16.8,n,f,f,d,a
9.7,x,n,t,p,y,8.38,18.02,n,t,p,d,a
2.89,b,n,f,no_data,n,6.87,2.82,w,f,f,d,a
1.13,x,w,f,a,w,2.7,1.3,n,f,f,l,u
1.14,x,w,f,a,w,3.42,1.79,e,f,f,d,a
7.28,x,y,f,f,f,4.63,14.26,y,f,f,d,u
3.83,f,u,f,a,u,6.2,5.84,u,f,f,d,u
4.47,x,y,f,s,y,4.55,13.27,y,f,f,d,a
1.6,x,y,f,d,n,1.92,2.62,n,f,f,d,u
1.69,b,n,f,a,n,4.12,1.32,n,f,f,g,a
2.01,b,g,f,a,g,5.62,2.27,n,f,f,d,u
4.02,x,w,f,x,g,6.54,3.96,w,f,f,d,a
3.69,x,n,f,a,n,3.38,5.23,o,t,z,d,a
2.72,o,k,f,f,f,3.23,15.7,n,f,f,d,u
7.86,x,w,f,d,w,3.74,11.49,w,f,f,g,a
1.67,x,n,f,no_data,g,5.07,2.58,w,f,f,g,u
9.22,s,o,t,d,o,4.76,12.05,w,t,f,d,a
3.83,b,y,f,no_data,r,6.79,6.14,y,t,z,d,u
3.77,x,n,f,p,e,5.13,10.34,y,f,f,d,a
5.99,x,p,f,no_data,w,3.94,14.26,y,f,f,d,a
7.41,x,y,t,x,y,7.3,15.0,w,f,f,d,u
5.94,x,e,f,a,w,8.05,9.65,y,t,z,d,a
6.69,f,b,f,d,o,5.86,12.57,w,f,f,d,a
6.28,x,n,f,e,p,4.66,12.95,w,t,l,w,a
9.15,s,n,f,no_data,w,4.43,21.28,n,f,f,d,u
7.3,f,r,f,x,y,7.0,12.36,w,f,f,d,a
1.73,x,y,f,d,w,7.46,2.37,y,f,f,g,u
2.72,f,u,f,a,w,3.75,6.11,w,f,f,d,u
4.77,f,y,f,x,e,6.3,4.74,y,f,f,d,u
6.32,f,n,f,d,y,5.62,6.76,y,t,no_data,d,a
12.03,x,n,f,a,w,9.91,31.3,w,f,f,d,u
7.84,x,y,t,p,y,5.72,12.26,e,f,f,d,u
3.18,o,g,f,f,f,0.0,0.0,f,f,f,d,a
12.98,x,n,t,p,y,9.64,29.78,y,f,f,d,a
2.9,f,n,f,s,p,3.73,2.5,n,f,f,g,a
4.32,x,w,f,x,n,7.62,8.81,n,t,no_data,d,s
6.64,x,n,f,s,g,5.66,7.8,n,f,f,d,a
5.41,f,n,f,a,y,5.14,6.23,y,t,no_data,d,a
12.4,x,w,f,s,p,7.69,17.52,n,f,f,d,u
4.69,x,p,f,no_data,w,3.31,12.29,y,f,f,d,a
5.66,x,y,f,e,w,5.76,11.71,y,t,g,d,u
2.94,x,n,f,p,y,4.3,9.87,n,f,f,d,a
1.75,x,n,f,no_data,n,5.08,2.63,n,f,f,g,u
1.86,f,l,f,a,p,3.79,2.58,w,f,f,g,u
6.85,x,n,f,e,p,6.41,10.96,n,f,f,d,u
7.41,f,n,f,x,w,6.87,16.49,w,f,f,d,a
7.23,x,u,f,a,w,4.59,13.75,w,f,f,d,u
7.13,x,n,t,p,y,8.0,16.1,y,f,f,d,a
