cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
6.44,x,g,f,s,g,5.19,8.59,w,f,f,d,u
2.6,f,u,f,a,n,3.25,3.62,u,f,f,p,u
12.03,x,n,f,s,y,6.93,17.47,n,f,f,d,a
8.39,x,n,f,p,y,7.47,12.71,n,f,f,d,u
10.25,x,g,t,x,n,9.54,22.0,g,f,f,d,a
7.41,x,y,f,a,n,9.96,8.86,y,t,no_data,d,a
3.15,b,n,f,no_data,k,8.0,4.73,w,t,no_data,g,u
3.87,x,l,f,a,r,5.74,7.37,r,f,f,l,u
0.78,x,o,f,no_data,y,3.47,0.75,y,f,f,d,a
7.94,x,g,f,a,w,6.44,12.59,g,f,f,d,a
14.7,x,n,t,p,e,9.26,28.54,y,f,f,d,u
3.69,f,u,f,a,w,4.22,7.64,y,f,f,d,u
3.01,f,p,t,d,p,5.03,5.83,n,f,f,d,u
5.67,c,y,t,x,y,5.58,12.54,w,f,f,g,s
3.67,s,n,t,d,p,4.53,5.87,n,f,f,d,u
7.83,x,e,f,x,w,5.55,17.39,w,f,f,d,u
4.22,x,e,f,no_data,e,4.96,5.69,e,f,f,d,a
12.38,x,l,f,x,w,7.99,22.43,w,f,f,d,a
6.1,x,n,f,e,w,5.94,10.53,n,f,f,d,a
6.3,s,n,f,d,w,4.57,8.46,w,f,f,d,u
8.56,x,n,f,e,p,5.64,9.3,n,f,f,d,w
8.17,s,y,f,a,w,4.54,12.74,g,f,f,d,a
2.56,x,b,f,no_data,u,5.41,3.77,w,f,f,d,w
4.29,f,n,f,x,e,6.17,5.17,y,f,f,d,a
3.33,x,y,f,a,o,3.59,7.93,w,f,f,d,a
6.04,s,e,t,d,w,8.06,9.31,e,f,f,d,a
3.18,s,y,f,f,f,6.87,7.67,y,f,f,d,a
8.67,p,g,f,a,w,7.58,13.96,w,f,f,d,a
8.04,x,y,f,p,y,8.25,15.91,y,t,no_data,d,a
14.33,f,g,f,d,y,2.75,15.8,w,f,f,d,a
12.09,x,n,f,a,w,10.43,27.6,w,f,f,d,u
2.79,x,w,f,a,w,3.6,2.51,w,f,f,g,a
4.55,f,n,f,no_data,n,7.35,7.19,w,f,f,d,a
0.66,f,o,f,d,o,4.42,0.93,o,f,f,g,u
5.27,f,g,f,s,g,4.41,7.23,w,f,f,d,a
3.75,x,n,f,d,o,5.72,5.88,o,f,f,d,a
5.24,s,o,f,d,o,5.8,12.58,w,f,f,m,w
4.15,x,w,f,no_data,g,2.21,12.37,y,f,f,d,a
8.08,x,n,f,a,w,6.9,13.32,n,t,no_data,d,a
4.61,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
13.12,f,b,f,d,y,2.47,12.62,w,f,f,d,w
1.5,f,g,f,no_data,g,4.77,2.58,w,f,f,d,w
3.66,f,n,f,x,w,5.66,3.55,w,f,f,d,a
7.28,f,n,f,s,w,5.68,9.43,n,f,f,d,a
0.88,b,g,f,no_data,g,3.01,1.35,w,f,f,d,s
1.6,x,n,f,d,n,1.94,2.58,n,f,f,h,a
8.22,f,n,f,s,w,6.69,10.56,w,f,f,l,u
9.48,f,g,f,d,y,2.56,14.95,w,f,f,d,a
6.0,o,n,f,f,f,5.4,20.38,n,f,f,l,s
5.43,x,y,f,x,y,5.07,12.85,y,f,f,d,a
14.53,f,l,f,d,w,2.73,16.25,w,f,f,d,w
3.59,x,n,f,s,p,5.96,8.21,w,t,z,d,u
2.6,c,u,f,a,w,3.37,3.24,u,f,f,d,u
14.38,f,e,f,no_data,w,8.13,26.79,n,t,e,d,a
4.58,f,n,f,no_data,n,6.06,6.87,w,f,f,d,u
9.95,f,n,f,s,u,8.48,22.11,b,f,f,d,a
0.67,x,e,f,a,n,3.57,0.97,k,f,f,d,a
6.66,f,n,t,no_data,w,9.62,14.57,w,t,g,d,a
7.33,x,r,f,no_data,w,10.65,12.5,w,t,g,d,u
4.05,f,n,f,d,o,5.97,6.94,w,f,f,d,a
1.45,c,n,f,a,w,5.24,1.55,g,f,f,d,u
3.07,x,n,f,p,y,5.46,11.77,y,f,f,d,a
7.24,x,y,f,a,w,6.49,17.84,w,f,f,d,w
8.21,x,n,f,p,y,8.12,12.92,n,f,f,d,u
15.59,f,w,f,a,y,7.53,22.54,w,f,f,d,a
6.78,f,n,f,x,w,8.2,11.23,n,f,f,l,a
7.85,x,n,f,a,n,8.03,13.07,n,f,f,d,a
6.98,f,y,f,s,y,3.26,10.77,y,f,f,d,a
1.51,x,n,f,no_data,n,4.93,2.43,n,f,f,g,a
3.68,x,n,f,no_data,n,6.12,6.28,w,f,f,d,u
4.68,x,n,f,x,n,6.59,3.91,w,f,f,d,a
3.43,x,u,f,no_data,u,4.75,4.44,w,f,f,d,u
3.85,f,w,f,d,w,2.9,5.99,w,f,f,m,w
3.11,b,k,f,a,n,9.36,2.79,n,f,f,g,a
9.66,x,n,t,p,o,5.39,17.96,e,f,f,d,a
6.53,f,y,f,s,y,5.71,16.1,y,f,f,d,a
4.94,x,y,f,a,y,4.78,10.78,w,f,f,d,u
12.22,x,g,f,d,w,5.97,23.43,w,f,f,d,w
12.26,x,y,f,d,w,9.2,15.92,n,t,no_data,d,u
7.62,f,g,f,s,g,5.49,10.53,g,f,f,d,a
1.79,o,n,f,no_data,n,4.35,1.63,n,f,f,d,w
4.31,x,n,f,x,w,7.94,9.16,n,t,no_data,g,a
4.13,x,n,f,s,p,3.71,2.78,n,f,f,g,a
13.06,x,w,f,s,y,7.58,17.74,n,f,f,d,u
2.51,x,w,f,d,w,3.34,2.36,w,f,f,g,u
3.06,x,n,f,a,w,4.85,3.21,n,t,r,d,u
8.76,s,o,t,d,o,4.12,12.42,w,t,f,d,a
3.44,b,n,f,no_data,w,5.34,4.44,w,f,f,d,a
4.96,o,n,f,f,f,6.34,21.6,n,f,f,d,s
6.4,s,n,f,d,w,4.82,8.12,w,f,f,h,u
4.89,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
6.55,x,n,f,e,n,4.49,12.12,w,t,l,w,u
3.71,x,n,f,a,w,5.85,3.78,y,t,r,h,u
10.37,s,r,t,d,o,6.02,13.46,w,t,f,d,u
0.83,x,o,f,no_data,y,3.49,0.8,y,f,f,d,u
5.24,s,y,f,p,n,3.76,6.71,n,t,f,d,u
5.05,f,u,f,a,w,4.99,8.48,w,f,f,d,u
14.05,f,l,f,d,w,2.78,13.76,w,f,f,d,a
3.17,f,w,f,d,w,3.12,7.28,w,f,f,g,a
8.5,x,y,f,p,y,8.29,15.42,y,t,no_data,d,u
3.33,x,p,f,a,e,4.45,6.37,o,f,f,m,w
4.7,f,g,f,s,g,4.29,7.0,w,f,f,d,u
2.94,x,o,f,a,y,2.88,5.43,y,f,f,h,a
9.57,s,y,t,d,o,5.97,13.09,w,t,f,d,u
2.33,x,n,f,no_data,k,4.27,5.67,w,f,f,d,u
7.4,x,w,t,no_data,g,6.79,12.56,w,t,l,g,u
1.43,c,n,f,a,g,4.91,1.52,g,f,f,l,a
0.76,c,e,t,a,w,4.45,0.92,n,f,f,h,a
2.16,f,l,f,a,p,4.58,2.56,w,f,f,g,a
6.17,c,w,t,x,p,6.65,13.02,w,f,f,g,u
3.82,f,w,f,s,p,4.31,2.88,n,f,f,g,a
3.43,s,n,t,d,n,4.21,6.77,n,f,f,d,a
3.72,s,o,f,d,b,5.13,11.0,w,f,f,g,w
4.82,x,n,f,p,n,5.36,12.4,e,f,f,d,u
3.2,x,y,f,no_data,r,6.88,6.73,y,t,z,d,s
4.19,b,n,f,a,g,5.69,3.45,g,f,f,d,u
3.37,s,g,f,d,w,3.02,7.3,w,f,f,g,a
1.78,x,n,f,no_data,n,5.47,2.65,n,f,f,g,u
4.34,b,n,f,no_data,g,6.9,4.68,w,f,f,d,u
1.62,x,n,f,d,n,2.55,2.63,n,f,f,d,a
11.9,x,g,f,s,y,7.19,18.06,n,f,f,d,a
3.8,b,n,f,no_data,u,5.63,4.45,w,f,f,d,u
9.31,x,e,f,a,w,10.63,17.3,n,t,no_data,d,a
9.02,p,n,f,a,w,7.62,15.13,g,f,f,g,a
1.49,x,y,f,d,n,2.15,2.64,n,f,f,d,a
5.54,x,n,f,x,w,4.61,5.92,n,t,r,d,u
6.11,x,n,f,s,g,5.09,6.51,n,f,f,d,a
7.83,x,y,f,p,y,6.63,13.59,y,t,no_data,d,u
4.0,x,y,f,a,y,6.25,6.89,o,f,f,g,u
8.13,x,n,f,a,y,8.64,11.1,y,t,no_data,d,u
3.42,b,n,f,no_data,n,6.8,3.27,w,f,f,d,w
12.03,f,n,f,d,w,8.14,25.99,w,f,f,d,w
3.98,x,y,f,a,w,6.69,3.74,n,t,r,g,a
7.55,x,n,f,a,w,6.85,12.21,g,f,f,d,a
9.75,x,n,t,p,y,10.05,23.22,n,f,f,d,a
5.84,x,e,f,a,w,8.61,13.26,n,t,no_data,d,u
4.29,x,y,f,no_data,r,10.79,9.25,y,t,z,d,a
1.39,x,n,f,no_data,n,4.76,2.31,n,f,f,g,u
11.6,x,y,t,p,o,8.72,27.32,e,f,f,d,u
8.56,p,n,t,e,p,8.92,17.2,w,t,l,l,a
5.57,f,o,f,d,b,5.79,12.82,w,f,f,g,w
3.12,b,n,f,no_data,k,6.42,3.07,w,f,f,d,s
8.2,s,g,t,d,w,4.63,13.88,n,f,f,d,u
8.65,f,e,t,d,y,6.22,10.01,e,f,f,d,u
5.44,f,b,f,x,w,6.7,9.89,n,f,f,l,w
2.94,b,n,f,no_data,n,6.6,3.07,w,f,f,d,s
1.71,x,g,f,no_data,k,4.84,2.43,w,f,f,g,s
4.03,b,l,f,s,u,5.84,8.91,l,t,e,d,a
6.86,f,n,f,d,y,6.08,10.6,n,f,f,d,a
4.38,x,w,f,x,g,6.53,4.02,w,f,f,d,a
5.62,s,n,t,d,w,6.7,6.63,e,f,f,d,a
4.73,f,n,f,a,w,6.61,5.33,n,f,f,d,a
10.47,x,w,f,s,y,7.22,17.13,n,f,f,d,a
3.09,b,g,f,a,n,8.12,2.54,n,f,f,g,a
6.46,b,k,f,s,g,6.33,10.44,g,f,f,d,a
10.39,x,l,f,x,w,9.14,24.1,w,f,f,d,a
7.08,f,k,f,s,g,5.16,10.0,g,f,f,d,a
4.18,o,w,f,f,f,5.74,30.75,w,t,f,p,u
5.54,f,y,f,s,y,5.87,14.82,y,f,f,d,a
4.37,f,n,f,x,p,9.7,4.62,n,f,f,l,u
4.4,f,b,f,x,w,5.47,7.05,w,f,f,d,u
9.16,x,n,f,e,p,8.39,11.14,n,f,f,d,u
2.45,c,u,f,a,w,3.46,3.29,u,f,f,p,a
12.12,s,w,f,a,y,6.71,21.86,w,f,f,d,u
4.1,o,w,f,f,f,5.17,27.36,w,t,f,p,a
4.06,p,g,f,f,f,3.47,19.53,n,f,f,d,s
2.92,b,n,f,no_data,k,7.32,3.25,w,f,f,d,a
3.07,b,w,f,x,w,3.82,2.73,y,f,f,g,u
6.77,x,n,f,a,n,8.49,10.7,y,t,no_data,d,u
10.31,f,b,f,no_data,b,4.95,19.94,w,t,f,d,a
10.36,x,y,f,s,y,5.27,15.84,n,f,f,d,a
2.92,b,w,f,x,w,3.88,2.81,y,f,f,g,u
6.05,x,n,f,e,p,5.0,12.82,w,t,r,w,u
8.31,x,w,t,no_data,w,7.76,13.68,w,t,l,d,a
2.57,b,n,f,no_data,k,6.24,2.69,w,f,f,d,u
0.99,x,w,f,a,w,2.99,1.31,n,f,f,l,u
5.21,c,w,t,x,p,7.31,12.44,w,f,f,g,u
3.1,b,p,f,a,y,4.93,5.92,r,f,f,m,a
10.43,f,w,t,e,n,8.9,16.56,w,t,r,m,u
11.1,x,o,f,a,y,10.01,23.42,o,t,r,d,u
7.97,o,y,f,no_data,y,1.48,13.37,n,f,f,d,a
7.8,b,w,f,no_data,k,11.28,16.03,w,f,f,d,a
1.62,x,y,f,d,w,6.46,2.06,y,f,f,d,u
2.94,o,g,f,f,f,0.0,0.0,f,f,f,d,s
0.72,x,e,f,a,n,3.89,0.97,k,f,f,d,w
6.21,x,y,f,s,y,5.38,12.67,y,f,f,d,a
13.75,f,n,f,a,w,7.66,24.8,w,f,f,l,a
14.95,f,w,t,d,w,8.07,31.88,w,f,f,d,a
6.68,x,y,f,no_data,w,6.63,25.29,n,t,e,d,w
2.57,b,k,f,a,k,7.35,2.27,n,f,f,g,u
5.34,c,g,f,f,f,4.87,21.06,n,f,f,d,s
6.04,x,n,f,e,p,4.81,9.77,n,f,f,d,u
5.69,x,y,t,x,y,7.84,14.56,w,f,f,d,a
6.3,o,n,f,no_data,y,1.35,14.07,n,f,f,d,a
2.13,p,n,f,a,n,7.64,2.67,y,t,e,m,u
6.65,f,n,f,e,n,4.61,11.72,w,t,r,w,a
0.81,x,w,f,a,w,2.8,1.25,e,f,f,d,u
3.78,x,o,f,a,n,4.44,5.92,o,t,z,d,w
7.39,x,e,f,x,w,8.01,20.21,w,f,f,d,u
5.02,x,w,f,no_data,g,3.83,11.42,y,f,f,d,a
4.29,x,o,f,a,n,4.99,6.44,n,t,z,d,a
9.72,f,n,f,d,w,11.57,18.0,n,t,no_data,d,u
8.9,f,n,f,s,y,9.37,12.1,n,f,f,d,a
1.0,p,w,f,no_data,g,3.31,1.75,w,f,f,d,u
6.24,x,w,f,d,w,3.59,8.82,w,f,f,d,a
4.43,b,y,f,no_data,r,8.18,7.75,y,t,z,d,w
6.52,f,n,f,x,w,7.27,10.89,n,f,f,l,a
3.92,x,e,f,no_data,e,4.74,5.5,e,f,f,d,a
5.59,f,y,f,p,n,3.45,5.76,n,t,f,d,u
2.77,f,n,f,d,p,7.36,3.56,n,f,f,h,u
4.16,b,n,f,no_data,n,9.24,5.68,w,t,no_data,g,u
3.07,b,n,f,no_data,k,6.97,3.42,w,f,f,d,u
8.31,f,w,f,s,w,7.12,31.31,w,f,f,m,u
1.55,p,n,f,a,n,6.41,2.29,y,t,e,m,s
5.93,b,g,f,no_data,w,11.01,11.45,w,t,z,d,a
5.04,x,y,f,a,y,4.33,9.83,w,f,f,d,u
3.45,x,p,f,a,e,4.44,6.21,o,f,f,m,a
14.74,x,n,t,e,w,10.17,16.28,w,t,no_data,g,a
3.19,x,p,f,x,w,5.38,7.04,w,f,f,d,a
3.59,b,n,f,x,w,4.35,2.74,y,f,f,g,u
5.92,x,n,f,x,n,5.5,6.19,n,t,r,d,a
4.9,x,n,f,s,g,4.76,5.51,n,f,f,d,a
6.01,s,n,f,d,w,4.67,7.8,w,f,f,d,u
1.11,b,y,f,no_data,g,2.98,2.4,n,t,f,m,u
6.25,x,n,f,p,y,5.84,11.75,n,f,f,g,u
6.93,s,n,t,d,y,6.95,11.45,n,f,f,d,u
3.65,x,e,f,no_data,e,4.58,6.06,e,f,f,d,a
4.87,x,o,f,a,y,6.85,5.13,o,f,f,d,a
9.74,o,e,f,f,f,3.5,24.34,n,f,f,d,u
7.53,x,n,f,e,w,7.99,15.99,w,t,p,d,u
5.98,f,n,f,s,y,7.8,11.39,o,f,f,d,a
2.33,b,n,f,no_data,n,6.06,3.02,n,f,f,d,a
0.65,x,y,f,no_data,y,3.45,0.71,w,f,f,d,u
4.5,o,o,f,f,f,0.0,0.0,f,t,f,d,u
7.22,f,y,f,x,y,5.98,16.65,y,f,f,d,a
0.94,b,y,f,no_data,k,3.19,2.46,n,t,f,m,a
5.46,s,n,t,d,n,7.65,10.72,n,f,f,d,a
2.48,f,w,f,d,w,2.74,4.5,w,f,f,g,w
5.62,s,n,f,d,w,4.75,7.39,w,f,f,l,u
6.49,f,n,f,s,w,6.68,11.03,w,f,f,d,u
11.13,s,p,t,d,o,5.78,18.33,w,f,f,d,a
12.74,s,w,f,a,y,7.05,21.69,w,f,f,d,w
9.77,s,o,t,d,o,5.49,12.98,w,t,f,d,u
6.84,s,y,f,x,y,4.51,12.43,y,f,f,d,a
1.36,c,n,f,no_data,y,6.9,2.79,y,f,f,g,a
0.92,f,e,t,a,p,5.25,0.96,n,f,f,h,a
2.96,f,w,f,d,w,3.37,5.98,w,f,f,g,w
3.99,s,n,f,p,n,2.68,4.05,n,t,f,d,u
8.49,x,g,f,a,w,7.26,13.85,w,f,f,g,a
1.37,x,y,f,f,f,4.27,6.03,y,f,f,d,u
1.36,x,y,f,d,n,1.81,2.21,n,f,f,d,a
3.17,f,n,f,x,y,4.19,2.82,n,f,f,l,u
6.34,s,w,f,d,p,3.4,7.78,w,f,f,g,u
4.65,x,n,f,no_data,n,5.87,6.2,w,f,f,d,u
6.02,b,o,f,e,g,8.06,8.18,y,f,f,g,u
6.26,x,w,f,e,n,5.02,12.25,w,t,e,m,a
3.18,x,n,f,x,p,8.76,4.09,p,f,f,l,a
5.59,b,n,f,a,y,5.59,6.69,n,t,no_data,d,u
2.81,s,y,f,f,f,6.1,7.05,o,f,f,d,a
4.75,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
9.73,x,n,t,p,n,6.2,17.06,n,t,p,d,u
6.32,p,w,f,no_data,p,11.22,16.44,w,f,f,d,a
11.43,p,n,f,p,w,10.84,32.56,n,f,f,d,u
1.49,x,y,f,d,n,2.31,2.91,n,f,f,h,u
1.83,f,n,f,no_data,n,6.86,2.5,y,f,f,g,a
9.33,f,y,f,s,y,8.45,17.42,e,f,f,d,a
3.26,x,w,f,a,p,3.21,2.62,w,f,f,g,u
1.71,b,n,f,no_data,n,5.73,2.63,n,f,f,m,a
15.05,x,k,t,d,n,5.17,25.62,g,f,f,d,u
1.66,b,n,f,a,n,4.73,1.56,n,f,f,d,u
7.28,x,p,f,x,w,5.24,14.82,w,f,f,d,a
7.99,x,n,f,a,n,9.07,8.19,n,t,z,d,a
2.26,x,e,f,a,w,6.23,2.29,n,f,f,d,u
1.42,x,n,f,no_data,n,3.9,1.34,n,f,f,d,s
2.32,x,n,f,a,w,7.68,2.54,w,f,f,d,a
6.12,s,o,f,d,o,3.42,6.55,y,f,f,d,u
8.38,p,g,f,a,w,7.67,14.7,g,f,f,g,a
1.59,x,n,f,no_data,n,5.12,2.46,n,f,f,g,u
3.05,x,n,f,s,n,5.44,8.19,w,t,z,d,u
7.9,p,g,f,a,w,7.04,12.78,g,f,f,d,u
10.8,x,n,t,d,n,6.67,15.14,n,f,f,h,a
8.93,s,g,f,s,u,6.96,18.94,u,f,f,l,a
4.4,x,y,f,a,y,6.35,8.2,o,f,f,g,a
6.25,s,e,t,d,y,6.07,9.2,e,f,f,d,a
8.59,x,n,f,p,y,6.4,12.4,n,f,f,d,a
3.71,f,w,f,e,n,3.9,3.37,w,t,e,d,a
3.85,s,p,t,d,p,5.29,5.65,g,f,f,d,a
1.53,c,n,f,a,g,4.95,1.28,g,f,f,l,a
5.04,x,g,f,s,y,4.83,7.18,w,f,f,d,u
8.26,f,w,f,d,w,2.17,13.14,w,f,f,d,a
3.4,b,n,f,no_data,n,8.09,5.49,w,t,no_data,g,w
8.81,f,r,f,no_data,w,11.15,15.35,w,t,g,d,a
6.11,x,n,f,x,w,6.48,8.14,n,f,f,l,w
1.82,x,u,f,no_data,w,5.3,4.36,w,f,f,d,u
13.16,x,n,t,e,w,8.7,16.59,w,t,no_data,d,u
3.97,x,n,f,p,y,5.07,10.16,n,f,f,d,a
7.68,x,y,f,p,y,8.33,17.11,y,t,no_data,d,u
10.99,s,o,t,d,o,6.18,13.23,w,t,f,d,a
3.12,b,g,f,a,g,4.37,3.57,g,f,f,d,s
1.23,x,n,f,d,n,1.56,2.29,n,f,f,h,a
4.93,s,n,f,d,w,3.39,6.9,w,f,f,h,a
6.48,s,n,t,d,w,5.15,7.32,e,f,f,d,u
2.24,b,w,f,no_data,n,5.99,2.69,n,f,f,d,u
2.07,x,u,f,no_data,u,5.51,3.87,w,f,f,d,u
6.69,f,n,f,s,w,5.66,9.18,n,f,f,d,u
3.68,x,w,f,a,p,3.18,2.46,w,f,f,g,u
3.75,x,e,f,a,e,4.29,6.37,e,f,f,g,u
7.9,f,u,f,s,y,6.49,16.92,y,f,f,d,a
1.46,b,n,f,a,n,5.08,1.75,n,f,f,d,s
3.5,x,e,f,no_data,g,2.07,10.96,y,f,f,d,a
5.43,x,g,f,d,w,5.55,10.22,n,f,f,l,w
5.0,f,u,f,s,y,6.01,12.36,e,f,f,d,a
9.05,x,g,f,s,y,5.6,17.25,n,f,f,d,u
7.52,b,w,f,no_data,p,12.26,17.29,w,f,f,d,a
2.82,s,w,f,a,p,4.03,2.41,w,f,f,g,a
7.54,f,o,f,d,b,5.97,13.14,w,f,f,m,a
4.27,b,w,f,e,w,5.18,3.86,w,t,e,m,u
1.51,b,n,f,a,n,5.04,1.43,n,f,f,g,u
5.06,x,n,f,p,n,6.17,14.04,e,f,f,d,u
7.83,f,n,f,s,u,5.81,17.87,b,f,f,d,w
6.79,x,n,f,x,w,6.32,8.76,n,f,f,l,w
6.56,b,g,f,s,w,5.59,11.54,g,f,f,d,a
3.53,s,u,f,a,w,4.67,6.47,y,f,f,d,a
9.94,p,n,t,e,p,9.09,18.18,w,t,p,d,a
6.68,s,e,t,d,w,6.19,7.76,n,f,f,d,a
2.59,b,n,f,a,k,8.58,2.65,g,f,f,g,a
7.2,p,n,f,a,w,6.46,13.09,g,f,f,d,a
3.67,f,n,f,s,p,4.1,3.17,n,f,f,g,u
6.68,x,y,f,p,y,7.08,14.75,y,t,no_data,d,u
0.86,x,o,f,no_data,y,3.35,0.69,w,f,f,d,u
12.86,f,l,f,d,w,2.34,14.55,w,f,f,d,a
10.58,x,n,f,p,p,11.39,33.58,n,f,f,d,a
2.91,c,w,f,a,n,3.6,3.61,w,f,f,d,a
4.49,x,l,f,a,r,6.12,7.53,w,f,f,l,u
5.86,x,n,f,x,n,5.47,6.45,n,t,r,d,w
4.03,f,n,f,x,p,8.33,4.06,p,f,f,l,a
0.97,b,n,f,no_data,k,3.68,2.67,n,t,f,m,u
2.84,x,e,f,no_data,r,2.97,10.56,y,f,f,d,a
11.68,f,r,t,d,n,6.58,16.06,n,f,f,h,a
7.01,f,n,f,a,n,5.56,6.81,y,t,no_data,d,a
5.02,f,n,f,s,w,4.64,8.7,w,f,f,m,a
3.76,b,n,f,x,p,4.9,3.55,n,f,f,g,u
7.69,x,y,f,a,n,7.48,8.17,n,t,z,d,u
7.19,x,p,f,s,p,4.32,10.04,p,f,f,d,w
11.95,s,o,t,d,o,6.79,19.28,w,f,f,d,a
6.68,s,n,f,d,w,6.07,8.85,w,f,f,d,a
8.65,x,n,t,s,r,6.87,18.77,w,f,f,d,a
1.75,f,g,f,no_data,g,5.08,2.66,w,f,f,d,a
9.46,x,l,f,x,w,7.28,18.44,w,f,f,d,u
1.0,p,w,f,no_data,g,3.01,1.29,w,f,f,d,u
10.29,x,u,t,x,n,9.53,21.15,u,f,f,d,a
4.22,x,o,f,p,n,6.1,12.28,e,f,f,d,a
13.65,x,g,t,d,w,4.95,24.36,g,f,f,l,u
5.52,c,y,f,no_data,r,7.04,6.6,w,f,f,d,a
5.83,x,n,f,x,w,6.06,6.95,n,t,r,d,s
2.78,f,y,f,a,y,5.03,6.15,r,f,f,d,u
10.44,x,n,t,e,p,9.18,16.67,w,t,l,d,a
11.1,x,n,t,p,e,8.9,27.51,e,f,f,d,a
4.13,x,p,f,x,w,5.26,6.58,w,f,f,d,a
11.93,x,w,t,e,g,12.08,17.63,w,t,l,m,u
7.06,x,n,f,a,n,6.21,4.37,w,t,l,d,a
2.69,o,g,f,f,f,2.59,14.28,n,f,f,d,a
7.45,x,n,f,e,w,5.76,10.51,n,f,f,d,u
8.91,x,n,f,p,p,10.48,30.64,n,f,f,d,u
2.27,f,y,f,no_data,y,8.2,3.38,y,f,f,g,a
7.86,f,y,f,a,w,7.03,15.38,g,f,f,d,a
7.85,s,p,t,d,p,6.41,11.86,p,t,f,d,u
7.96,x,n,f,a,n,10.84,16.13,n,f,f,h,a
10.48,f,u,f,x,n,7.59,24.56,w,f,f,d,u
7.59,x,y,t,p,y,8.42,18.52,y,f,f,d,u
7.33,p,g,f,a,w,6.39,13.67,g,f,f,g,u
3.0,b,n,f,no_data,u,4.6,4.36,w,f,f,d,a
12.4,x,y,f,s,y,7.63,17.42,n,f,f,d,a
0.59,x,o,f,d,o,3.35,0.9,y,f,f,g,a
9.1,f,u,f,a,w,4.12,15.11,w,f,f,d,u
3.71,x,e,f,no_data,e,5.18,5.67,e,f,f,d,a
1.62,x,n,f,no_data,n,4.72,2.3,n,f,f,g,a
0.63,x,e,f,a,n,3.82,1.02,k,f,f,d,a
4.36,x,o,f,a,n,4.88,6.05,o,t,z,d,a
8.01,x,g,f,a,w,7.12,13.44,w,f,f,d,a
9.39,s,w,t,d,p,5.04,22.51,w,f,f,d,u
2.74,s,n,t,d,p,4.78,6.15,g,f,f,d,a
6.2,x,n,f,s,n,5.07,6.1,n,f,f,d,a
11.35,f,g,f,e,w,10.49,10.58,w,t,g,d,u
3.8,f,w,f,d,w,3.83,5.97,w,f,f,g,w
1.89,p,n,f,a,g,7.11,2.6,y,t,e,m,s
1.95,f,k,f,a,w,3.82,2.41,w,f,f,g,a
7.03,s,o,f,d,b,6.64,13.44,w,f,f,g,w
15.44,f,g,f,d,w,9.0,26.99,w,f,f,d,a
8.28,f,b,f,no_data,b,4.8,19.3,w,t,f,d,a
2.77,f,n,f,no_data,n,4.68,5.81,w,f,f,d,u
11.01,f,n,f,a,w,9.04,22.55,w,f,f,l,a
6.43,x,n,f,x,n,5.28,5.9,n,t,r,d,a
8.54,x,w,t,no_data,p,8.47,14.97,w,t,l,g,u
5.22,b,n,f,a,g,5.6,3.59,g,f,f,d,s
8.72,x,y,t,x,y,7.74,16.44,w,f,f,d,u
4.97,s,n,f,p,n,3.52,4.79,n,t,f,d,u
2.58,b,g,f,a,g,5.56,2.51,n,f,f,d,u
7.1,f,y,f,s,y,7.13,18.95,y,f,f,d,a
3.85,x,w,f,no_data,w,3.33,12.21,y,f,f,d,a
3.04,x,e,f,no_data,e,4.31,4.76,e,f,f,d,a
8.11,x,n,t,e,n,9.02,18.26,w,t,l,m,a
3.98,b,n,f,no_data,w,5.85,4.45,w,f,f,d,u
2.82,f,o,t,d,n,3.88,5.96,n,f,f,d,u
6.18,x,y,f,p,y,7.36,14.94,y,t,no_data,d,u
0.96,b,g,f,no_data,g,2.26,1.17,w,f,f,d,a
6.74,s,b,f,d,o,5.81,12.43,w,f,f,m,a
1.48,x,n,f,a,w,5.44,1.74,y,f,f,h,u
1.41,x,n,f,no_data,n,3.23,1.43,n,f,f,d,a
5.26,x,w,f,x,g,6.08,4.21,w,f,f,d,u
1.1,p,g,f,no_data,g,2.73,1.44,w,f,f,d,u
9.08,x,n,f,e,p,6.96,9.88,w,f,f,d,u
8.35,s,n,t,d,g,4.72,13.49,n,f,f,d,a
10.1,x,n,f,p,y,8.17,12.12,n,f,f,g,u
5.97,x,y,f,s,y,5.0,10.85,y,f,f,d,a
6.53,x,e,f,x,w,4.98,16.97,w,f,f,d,u
11.23,s,r,f,x,n,8.08,23.22,w,f,f,d,w
6.79,f,p,f,s,p,4.02,9.34,p,f,f,d,w
4.23,x,n,f,s,n,6.17,10.68,w,t,z,d,u
7.65,x,e,f,x,w,5.69,17.58,w,f,f,d,a
2.97,f,n,f,x,w,3.74,2.79,n,f,f,l,u
9.7,s,l,f,s,u,8.71,21.62,b,f,f,l,w
3.7,s,y,f,p,n,2.39,3.97,n,t,f,d,u
4.81,x,w,f,x,n,8.26,8.32,w,t,no_data,d,a
3.45,c,w,t,x,p,4.75,11.08,w,f,f,d,s
1.47,x,y,f,d,w,6.37,1.74,y,f,f,d,u
4.14,f,n,f,no_data,n,5.99,6.65,w,f,f,d,u
1.35,x,n,f,no_data,n,4.45,2.26,n,f,f,g,u
