cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
6.4,s,n,f,d,w,5.12,8.14,w,f,f,l,a
9.22,f,b,f,no_data,b,4.89,20.48,w,t,f,d,a
9.74,x,w,t,no_data,n,9.76,16.63,w,t,l,d,a
3.36,b,n,f,no_data,n,6.86,3.22,w,f,f,d,s
3.1,b,g,f,a,k,9.35,2.52,n,f,f,g,a
8.66,o,e,f,f,f,4.17,27.48,n,f,f,d,u
6.93,x,n,f,s,g,5.13,6.98,n,f,f,d,w
3.6,f,n,f,x,p,6.07,4.07,g,f,f,g,u
1.08,x,w,f,a,w,3.49,1.83,e,f,f,d,u
2.13,b,g,f,a,g,5.62,2.21,g,f,f,d,u
3.8,x,r,f,s,g,5.43,6.25,l,t,e,d,u
4.59,x,p,f,no_data,w,3.37,13.05,y,f,f,d,a
4.58,x,y,f,a,y,6.29,8.6,o,f,f,g,u
1.48,o,n,f,no_data,n,2.93,1.21,n,f,f,d,u
7.2,x,y,f,x,y,7.8,19.18,y,f,f,d,a
3.86,f,u,f,a,u,6.34,5.16,u,f,f,l,a
4.87,c,y,t,x,p,4.64,11.05,w,f,f,g,s
10.75,p,n,t,e,p,9.06,17.88,w,t,l,d,a
5.85,c,y,f,no_data,n,6.32,7.75,w,f,f,d,a
4.33,o,w,f,no_data,w,0.0,0.0,f,f,f,d,a
3.3,b,g,f,a,g,3.77,2.66,g,f,f,d,a
5.33,x,n,f,a,n,4.9,4.2,g,t,l,d,w
2.69,p,n,f,a,n,9.44,2.69,y,t,e,m,u
1.8,p,n,f,a,g,7.0,2.6,y,t,e,m,s
7.53,x,y,f,p,y,6.19,14.64,y,t,no_data,d,a
4.8,x,n,f,x,w,8.74,10.71,w,t,no_data,g,s
6.81,f,n,t,d,y,4.78,7.64,e,f,f,d,a
6.96,s,y,f,a,w,5.78,14.01,w,f,f,d,w
7.74,f,n,f,x,w,12.08,7.78,n,f,f,d,u
6.09,b,n,f,a,y,5.56,6.67,n,t,no_data,d,u
8.46,f,u,f,s,y,6.76,16.68,u,f,f,d,a
13.07,f,l,f,d,y,2.69,17.83,w,f,f,d,w
4.06,x,n,f,a,w,5.24,3.36,y,t,r,g,a
3.06,f,n,t,d,y,3.69,6.07,n,f,f,d,u
2.37,x,o,f,a,o,2.82,4.68,y,f,f,m,a
4.54,b,y,f,no_data,r,6.4,6.07,y,t,z,d,s
3.91,o,g,f,f,f,0.0,0.0,f,t,f,d,u
3.61,o,w,f,f,f,5.17,28.0,w,t,f,p,a
2.57,x,o,f,a,y,2.72,5.79,y,f,f,m,a
11.97,f,n,f,e,w,10.87,15.37,w,t,e,d,u
3.46,b,n,f,no_data,u,4.87,4.3,w,f,f,d,u
5.68,x,y,f,e,w,5.75,11.87,w,t,g,d,u
4.39,x,n,f,s,p,6.11,8.92,w,t,z,d,a
6.43,f,y,f,s,y,5.19,13.2,y,f,f,d,a
2.94,o,g,f,f,f,3.55,17.04,g,f,f,d,u
3.87,b,n,f,x,p,5.67,3.87,g,f,f,m,a
3.3,f,g,t,d,p,3.79,6.12,n,f,f,d,a
4.04,o,w,f,f,f,6.01,29.91,w,t,f,d,u
3.94,f,n,f,d,o,6.03,7.25,w,f,f,d,a
7.32,x,g,t,p,g,10.71,24.32,w,f,f,d,a
7.0,o,r,f,no_data,y,1.26,13.34,y,f,f,d,w
2.08,b,o,f,no_data,n,7.08,3.3,n,f,f,g,a
7.66,s,w,f,d,w,3.47,10.3,w,f,f,g,u
15.64,x,n,t,e,w,9.7,16.33,w,t,no_data,g,a
9.31,o,e,f,f,f,3.3,23.43,n,f,f,d,u
2.92,f,w,f,s,p,3.52,2.65,n,f,f,g,a
5.17,s,e,t,d,w,6.1,5.08,n,f,f,d,a
3.98,f,n,f,a,g,4.54,3.48,g,f,f,d,w
9.73,s,p,t,d,p,7.44,13.91,p,t,f,d,u
6.41,s,n,t,d,g,4.13,11.95,n,f,f,d,u
9.64,o,n,f,f,f,3.55,25.69,n,f,f,d,u
3.25,s,o,t,d,n,3.01,5.71,n,f,f,d,u
7.56,s,g,t,d,w,4.58,13.05,g,f,f,d,a
0.8,p,g,f,no_data,g,3.08,1.28,w,f,f,d,u
8.58,x,g,t,p,g,11.01,26.95,w,f,f,d,a
4.85,f,w,f,e,n,5.01,12.85,w,t,e,g,a
3.02,f,w,f,d,w,2.57,6.95,w,f,f,g,a
6.54,c,y,t,x,p,7.57,12.6,w,f,f,d,s
2.69,b,p,f,a,y,5.15,5.33,r,f,f,m,u
1.02,c,e,t,a,w,4.9,0.91,n,f,f,d,a
3.01,f,u,t,d,p,3.9,5.27,g,f,f,d,a
7.21,f,n,f,s,y,9.16,12.97,n,f,f,d,a
1.38,x,n,f,no_data,n,3.76,1.42,n,f,f,d,s
3.26,s,u,f,a,w,4.43,7.4,y,f,f,d,a
11.58,x,l,f,x,w,7.87,21.19,w,f,f,d,u
5.32,x,n,f,e,w,11.93,12.69,w,f,f,d,a
6.43,f,g,f,s,y,5.63,8.63,w,f,f,d,u
4.09,s,n,t,d,b,6.37,5.96,e,f,f,d,u
12.57,x,g,f,e,w,10.84,14.38,w,t,g,d,a
8.77,s,r,t,d,n,5.86,14.87,n,f,f,d,u
4.57,x,w,f,x,n,8.75,9.4,w,t,no_data,d,a
4.77,c,w,t,x,y,5.7,11.58,w,f,f,g,a
4.3,s,u,t,d,p,4.67,6.31,g,f,f,d,u
6.32,x,n,f,a,k,8.38,8.1,n,t,z,d,u
7.68,f,n,f,s,w,7.1,10.09,w,f,f,l,u
7.89,x,p,f,s,p,5.23,10.01,p,f,f,d,a
12.47,s,k,t,d,n,5.64,27.02,r,f,f,g,a
5.31,s,e,t,d,b,5.5,5.28,e,f,f,d,a
2.62,x,o,f,a,e,4.58,6.49,o,f,f,g,w
3.33,b,y,f,a,y,5.41,6.2,y,f,f,m,u
8.03,s,g,t,d,w,4.48,12.99,n,f,f,d,u
13.21,x,l,f,x,w,8.32,23.72,w,f,f,d,a
6.28,s,y,f,d,y,4.02,7.02,o,f,f,d,a
13.39,x,n,t,p,e,9.25,27.07,y,f,f,d,a
0.81,x,p,f,a,n,3.59,0.93,k,f,f,d,w
3.84,x,n,f,a,w,4.6,5.26,o,f,f,d,a
6.51,s,w,f,d,p,3.49,9.44,w,f,f,g,a
8.12,f,b,f,d,w,2.33,12.94,w,f,f,d,w
1.47,x,n,f,no_data,g,5.25,2.54,w,f,f,d,w
4.37,f,g,f,s,g,5.09,7.0,w,f,f,d,a
5.53,b,k,f,s,w,4.3,9.04,g,f,f,d,u
2.04,s,n,f,d,p,5.62,3.06,n,f,f,l,a
6.56,x,o,f,d,o,5.68,11.78,w,f,f,m,a
5.1,f,n,f,x,w,12.31,6.79,n,f,f,d,a
9.2,p,n,f,p,p,10.86,32.11,n,f,f,d,a
11.34,x,n,t,p,y,9.27,28.34,y,f,f,d,a
7.65,s,w,f,d,w,3.37,7.81,w,f,f,d,u
1.44,b,n,f,a,n,3.97,1.68,n,f,f,g,a
12.39,f,k,f,a,k,7.04,23.8,w,f,f,d,u
2.62,x,e,f,a,p,6.13,2.43,w,f,f,d,u
1.31,x,n,f,no_data,n,4.43,2.32,n,f,f,g,u
1.34,b,n,f,a,n,4.29,1.25,n,f,f,h,a
10.3,x,n,t,p,y,8.4,20.59,n,f,f,d,u
3.31,f,n,f,x,w,3.96,2.65,n,f,f,d,a
6.33,b,w,f,e,w,12.22,13.3,w,t,e,d,u
3.69,f,p,t,d,p,5.98,7.29,n,f,f,d,a
8.47,x,u,t,x,u,7.75,17.15,u,f,f,d,a
6.94,f,y,f,f,f,6.73,15.29,y,f,f,d,a
9.21,f,b,f,no_data,b,5.29,20.82,w,t,f,d,a
8.67,x,g,t,x,u,7.55,18.82,g,f,f,d,a
13.14,f,n,f,e,w,11.52,15.34,w,t,g,d,u
4.55,f,w,f,x,u,5.72,3.46,w,f,f,d,a
10.22,s,r,f,x,n,6.01,20.13,n,f,f,d,a
3.0,x,n,f,s,p,4.72,6.67,w,t,z,d,u
7.49,x,n,f,p,y,6.71,11.9,n,f,f,h,a
6.56,b,g,f,no_data,w,11.76,12.45,w,t,z,d,u
9.73,x,n,f,e,w,7.51,10.56,w,f,f,d,a
3.62,f,n,f,d,o,5.41,7.51,o,f,f,d,w
15.33,s,k,t,d,w,4.66,23.8,r,f,f,g,a
4.55,x,e,f,a,e,5.12,7.35,o,f,f,g,u
8.59,o,n,f,no_data,w,4.11,19.54,n,f,f,d,u
4.12,f,n,f,x,p,7.88,4.27,n,f,f,l,u
8.52,x,n,t,p,y,7.18,17.29,n,t,p,d,u
12.19,x,n,f,s,y,6.58,17.47,n,f,f,d,a
4.12,b,y,f,no_data,k,8.44,8.11,y,t,z,d,a
4.91,o,w,f,f,f,5.77,25.92,w,t,f,d,u
4.38,o,w,f,no_data,w,0.0,0.0,f,f,f,d,a
4.7,x,w,f,a,r,6.77,8.36,r,f,f,l,a
3.27,o,g,f,f,f,0.0,0.0,f,f,f,d,u
2.05,b,n,f,a,g,5.15,1.96,n,f,f,d,a
4.22,x,y,f,a,y,6.01,7.16,o,f,f,g,u
6.35,s,y,f,x,y,6.18,16.23,y,f,f,d,a
2.99,s,g,f,d,w,3.11,7.82,w,f,f,g,a
7.63,f,r,f,no_data,w,10.79,12.52,w,t,g,d,a
7.48,x,r,f,no_data,w,11.09,14.85,w,t,g,d,a
7.36,f,n,f,s,w,5.73,10.39,n,f,f,m,u
6.53,f,n,f,e,p,4.32,12.77,w,t,r,w,u
2.01,x,u,f,no_data,u,5.16,3.85,w,f,f,d,a
3.47,f,p,f,a,y,5.34,6.36,y,f,f,d,u
5.61,x,y,f,s,y,4.56,11.82,y,f,f,d,a
7.72,f,u,f,s,b,7.39,18.07,b,f,f,l,a
6.24,x,n,f,e,w,11.82,11.29,w,f,f,d,u
2.04,p,n,f,a,n,8.24,2.69,y,t,e,m,a
10.34,p,n,f,p,p,10.35,30.33,n,f,f,d,u
5.08,c,w,t,x,y,3.78,11.21,w,f,f,d,u
4.55,x,o,f,a,y,6.03,7.74,o,f,f,g,a
6.04,s,n,f,d,w,4.27,7.47,w,f,f,d,a
5.54,x,g,f,a,n,5.4,4.5,w,t,l,d,u
5.15,c,g,f,f,f,4.41,16.98,n,f,f,l,s
1.37,o,n,f,no_data,n,3.27,1.09,n,f,f,d,a
5.21,f,p,t,d,p,4.27,6.7,n,f,f,d,a
4.0,f,n,f,x,p,4.64,4.2,n,f,f,g,a
3.8,b,n,f,no_data,k,10.91,6.05,w,t,no_data,g,w
5.52,s,o,f,d,y,2.69,5.37,o,f,f,h,a
5.33,x,o,f,p,n,5.78,11.54,n,f,f,d,u
5.32,b,g,f,s,w,4.61,9.41,g,f,f,d,u
4.14,f,b,f,x,w,4.84,3.48,n,f,f,l,a
7.12,f,n,f,d,n,5.51,6.69,y,t,no_data,d,a
0.92,x,e,t,a,w,5.94,1.03,n,f,f,d,u
4.86,c,y,f,no_data,r,5.94,5.82,w,f,f,d,a
8.69,x,r,f,no_data,w,11.4,18.18,w,t,p,d,u
9.59,s,p,t,d,p,7.84,14.76,p,t,f,d,u
5.51,f,n,f,s,w,5.75,8.33,n,f,f,l,a
3.99,b,y,f,no_data,y,7.41,7.07,y,t,z,d,s
1.69,o,n,f,no_data,n,4.32,1.69,n,f,f,d,w
2.08,p,n,f,a,n,8.08,2.51,y,t,e,m,a
3.97,b,n,f,x,p,6.73,4.48,n,f,f,m,a
2.79,b,n,f,no_data,k,6.05,2.8,w,f,f,d,u
2.4,x,o,f,a,y,3.01,5.32,y,f,f,h,a
7.32,x,n,f,a,n,8.89,12.24,n,f,f,d,a
7.18,f,e,t,d,w,6.57,10.6,e,f,f,d,a
9.62,x,n,f,a,w,10.68,30.27,w,f,f,d,a
5.14,s,n,f,d,w,4.27,7.06,w,f,f,l,u
8.21,x,y,f,a,n,7.94,8.57,n,t,z,d,u
4.42,x,n,f,x,w,5.71,6.4,n,t,r,d,a
4.43,f,o,f,a,w,6.76,5.4,o,f,f,d,a
4.33,x,y,f,a,o,4.92,9.89,w,f,f,d,a
5.86,f,n,f,x,w,6.7,10.04,n,f,f,l,w
2.57,o,k,f,f,f,2.8,13.63,n,f,f,d,u
2.53,x,o,f,d,o,2.82,5.6,y,f,f,m,a
10.29,x,e,f,no_data,w,7.72,26.58,n,t,e,d,a
4.27,x,e,f,no_data,e,5.44,6.71,e,f,f,d,a
0.91,b,n,f,no_data,g,3.64,2.44,n,t,f,g,a
4.18,f,u,f,a,g,5.87,5.52,u,f,f,l,a
3.65,f,n,f,x,p,6.49,4.56,n,f,f,d,a
15.54,x,y,f,s,y,8.29,18.61,n,f,f,d,u
7.76,s,o,t,d,o,5.27,13.3,w,t,f,d,u
7.05,s,n,f,no_data,w,4.78,23.27,n,f,f,d,a
13.96,s,g,f,d,w,8.55,23.66,w,f,f,d,a
2.85,f,p,f,a,y,5.13,6.03,y,f,f,d,u
3.57,f,u,f,a,u,5.8,6.03,u,f,f,l,u
11.85,x,n,f,x,n,8.14,24.22,n,f,f,d,a
5.45,s,n,f,d,w,4.85,7.71,w,f,f,h,u
1.46,b,n,f,a,n,4.29,1.5,n,f,f,g,a
3.4,x,n,f,d,o,5.91,7.11,w,f,f,d,w
7.14,f,n,f,e,p,4.17,12.73,w,t,r,w,a
5.48,x,p,f,no_data,w,3.18,12.54,y,f,f,d,a
6.57,p,w,f,e,p,5.24,12.87,w,t,e,g,u
3.42,x,p,f,a,e,4.42,6.54,o,f,f,g,a
3.15,f,n,t,d,y,3.22,6.19,n,f,f,d,a
3.28,f,b,f,x,y,4.27,2.89,n,f,f,l,a
14.9,s,w,t,d,w,5.33,23.03,w,f,f,d,a
6.02,b,k,f,s,w,4.32,9.67,g,f,f,d,u
0.76,f,o,f,d,o,4.98,0.95,o,f,f,g,a
5.96,c,w,t,x,p,6.6,12.51,w,f,f,g,a
7.88,s,y,f,a,w,6.13,13.4,g,f,f,d,u
5.09,b,g,f,a,g,6.97,3.77,n,f,f,d,s
1.24,x,g,f,no_data,g,5.08,2.44,w,f,f,g,s
7.57,o,r,f,no_data,o,1.67,16.46,n,f,f,d,a
11.03,x,n,t,e,p,8.71,16.56,w,t,l,d,a
6.24,f,g,f,s,g,5.77,11.13,g,f,f,d,u
9.14,f,n,f,s,w,5.79,9.02,n,f,f,m,u
12.51,s,w,t,d,w,5.99,24.39,w,f,f,d,u
3.0,x,n,f,s,p,3.6,2.85,n,f,f,g,u
15.97,x,n,t,e,w,10.35,18.63,w,t,no_data,d,u
1.57,f,n,f,no_data,k,5.09,2.71,w,f,f,d,w
4.14,x,n,f,d,o,5.93,7.75,w,f,f,d,a
1.82,c,u,f,a,n,3.27,3.41,u,f,f,p,a
8.99,f,w,f,s,w,7.52,30.44,w,f,f,m,u
1.43,x,n,f,d,w,5.32,1.95,y,f,f,h,a
4.48,x,y,f,x,n,6.33,4.4,w,f,f,d,u
3.21,f,o,t,d,y,4.0,6.58,n,f,f,d,a
2.71,b,n,f,no_data,k,9.94,5.61,w,t,no_data,g,a
11.7,s,n,t,d,n,5.71,15.71,n,f,f,h,u
6.56,p,g,f,no_data,w,12.1,13.83,w,t,z,d,a
3.35,x,o,f,p,n,4.7,8.86,e,f,f,d,u
2.95,s,w,f,d,w,3.17,8.04,w,f,f,g,a
7.85,x,y,f,a,n,8.19,8.2,n,t,z,d,a
6.96,x,y,f,p,y,7.62,15.23,y,t,no_data,d,u
10.68,f,y,f,a,w,8.78,14.54,n,t,no_data,d,a
8.07,o,o,f,no_data,o,1.44,12.53,y,f,f,d,w
8.1,o,n,f,f,f,3.12,24.46,n,f,f,d,s
9.79,x,n,f,e,w,7.4,10.15,w,f,f,d,s
8.95,x,g,t,x,u,8.99,20.14,u,f,f,d,a
0.98,x,w,f,a,w,2.78,1.41,n,f,f,d,u
8.46,x,r,f,no_data,w,10.9,14.87,w,t,p,d,u
4.06,x,w,f,a,r,4.93,6.36,w,f,f,l,u
3.97,s,u,f,a,w,5.3,8.37,w,f,f,d,a
8.65,x,n,t,x,u,7.68,17.32,n,f,f,d,a
10.29,x,y,f,p,y,7.59,14.97,y,t,no_data,d,a
1.17,o,n,f,no_data,n,2.82,1.23,n,f,f,d,a
5.21,f,n,f,x,g,6.74,4.31,w,f,f,d,a
8.28,x,n,f,a,y,10.22,10.7,y,t,no_data,d,u
7.67,x,y,t,x,y,8.85,17.38,w,f,f,d,a
2.65,x,n,f,a,w,7.5,2.4,n,f,f,d,u
6.21,f,g,f,s,g,4.3,10.24,g,f,f,d,u
6.09,x,e,f,a,w,8.79,10.26,n,t,z,d,a
5.02,x,w,f,e,k,4.56,11.48,w,t,e,g,u
3.07,f,o,t,d,y,4.15,6.43,n,f,f,d,u
8.2,s,p,t,d,o,5.16,17.27,w,f,f,d,u
8.33,f,g,f,a,w,6.56,21.14,w,f,f,d,w
6.47,b,n,f,d,y,5.76,6.84,n,t,no_data,d,u
6.46,s,n,f,d,w,6.05,8.56,w,f,f,h,u
2.14,x,o,f,d,o,3.13,4.92,y,f,f,h,a
4.98,f,g,f,s,g,4.83,8.01,w,f,f,d,a
5.57,f,g,f,d,w,5.4,10.3,n,f,f,d,a
9.14,x,n,t,no_data,w,10.05,16.3,w,t,g,d,a
2.8,c,u,f,a,w,4.17,3.74,w,f,f,p,a
6.27,x,n,t,p,y,7.17,15.13,y,f,f,d,a
1.51,b,n,f,a,n,4.64,1.41,n,f,f,g,s
1.21,b,n,f,no_data,k,4.14,2.62,n,t,f,g,a
3.26,o,k,f,f,f,3.79,15.9,g,f,f,d,u
6.57,x,n,f,e,w,12.38,13.17,w,f,f,d,u
4.41,x,w,f,d,w,5.09,6.97,w,f,f,m,a
6.07,x,g,f,s,p,5.1,20.2,u,f,f,d,w
7.25,x,r,t,s,w,5.76,14.42,w,f,f,d,a
2.9,x,y,f,a,y,3.9,8.95,w,f,f,d,u
7.55,x,n,f,s,g,5.56,8.14,n,f,f,d,a
8.27,s,r,t,d,g,4.75,14.11,r,f,f,d,a
2.38,f,w,f,d,w,2.77,6.43,w,f,f,g,a
2.78,x,l,f,s,g,5.36,6.59,n,t,e,m,u
12.09,x,n,t,p,y,8.52,22.44,n,f,f,d,a
1.15,b,g,f,no_data,g,2.44,1.45,w,f,f,d,a
3.99,o,n,f,f,f,3.43,14.59,n,f,f,d,s
4.91,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
4.5,o,w,f,f,f,5.41,30.69,w,t,f,p,u
12.08,s,n,t,d,n,7.65,19.29,n,f,f,h,u
3.05,b,k,f,a,n,8.94,2.67,g,f,f,g,a
10.26,f,w,f,x,w,9.88,12.07,w,f,f,h,u
8.65,x,w,t,no_data,w,9.11,14.63,w,t,l,d,a
8.18,x,g,t,p,g,11.72,23.96,w,f,f,d,u
8.65,s,o,t,d,o,5.02,12.53,w,t,f,d,u
4.07,x,y,f,a,y,5.9,7.22,o,f,f,g,u
15.15,x,n,t,e,w,9.84,17.33,w,t,no_data,g,u
10.45,f,g,f,s,b,7.01,20.02,u,f,f,l,w
3.25,f,w,f,d,w,3.66,6.43,w,f,f,m,w
7.9,x,n,t,p,y,8.19,17.01,y,f,f,d,u
8.99,o,n,f,no_data,w,5.14,24.59,n,f,f,d,a
1.51,c,n,f,a,g,4.89,1.4,g,f,f,l,a
2.42,b,g,f,a,g,5.69,2.27,g,f,f,d,a
8.03,x,e,f,x,w,6.7,17.46,w,f,f,d,a
4.58,o,r,f,no_data,o,1.29,11.5,n,f,f,d,w
4.85,x,y,f,a,y,6.27,7.69,o,f,f,g,u
7.99,x,n,f,p,y,7.1,12.18,n,f,f,h,a
6.95,s,y,f,f,f,4.08,11.39,y,f,f,d,u
7.86,x,n,f,a,n,8.09,9.74,n,t,no_data,d,a
2.52,x,w,f,a,w,3.45,2.56,w,f,f,g,a
2.46,f,n,f,d,p,5.67,3.54,n,f,f,h,a
15.53,x,w,f,s,p,7.59,18.18,n,f,f,d,a
6.0,x,g,f,s,y,4.84,8.46,w,f,f,d,u
5.18,x,p,f,no_data,g,3.3,12.67,y,f,f,d,a
8.8,f,e,f,s,y,6.36,15.33,u,f,f,d,a
3.64,o,w,f,f,f,5.29,28.29,w,t,f,d,u
8.89,o,n,f,no_data,w,4.99,24.14,n,f,f,d,u
10.63,p,n,f,p,w,10.34,31.55,n,f,f,d,u
3.88,b,l,f,s,g,5.34,6.92,w,t,e,m,a
14.6,x,k,f,a,k,7.3,23.26,w,f,f,d,u
1.23,c,n,f,a,g,5.06,1.64,g,f,f,d,u
4.88,x,w,f,x,n,8.3,10.74,n,t,no_data,d,a
3.28,b,r,f,s,n,5.12,6.54,n,t,e,m,u
2.46,b,y,f,no_data,n,5.73,3.14,n,f,f,m,s
11.5,x,w,t,e,g,10.95,17.8,w,t,r,m,u
3.53,s,y,f,f,f,6.62,7.36,o,f,f,d,a
7.3,x,g,t,p,g,10.14,22.68,w,f,f,d,u
7.35,f,y,f,x,n,6.67,10.86,w,f,f,d,a
8.97,f,r,f,no_data,w,11.15,16.95,w,t,g,d,u
9.12,f,e,f,x,w,7.38,18.99,w,f,f,d,a
8.95,p,g,f,a,w,8.86,14.8,w,f,f,g,a
7.05,x,y,t,x,y,7.76,16.91,w,f,f,d,u
4.47,x,n,f,p,e,5.13,10.86,y,f,f,d,a
3.15,s,w,f,d,w,4.06,2.59,w,f,f,g,u
3.49,b,n,f,no_data,g,6.15,4.53,w,f,f,d,u
3.56,b,g,f,a,k,10.21,2.56,n,f,f,g,a
4.35,o,y,f,f,f,0.0,0.0,f,t,f,d,a
4.12,s,y,f,f,f,7.39,7.91,o,f,f,d,a
1.56,x,g,f,no_data,k,5.08,2.54,w,f,f,g,u
12.92,s,k,t,d,n,4.6,24.89,r,f,f,d,u
6.15,x,n,f,s,g,5.44,7.16,n,f,f,d,a
3.86,s,w,f,a,p,3.98,2.62,w,f,f,g,a
3.31,x,e,f,no_data,e,5.17,5.26,e,f,f,d,a
2.28,b,w,f,no_data,n,6.59,3.19,n,f,f,m,u
15.34,x,n,f,p,y,4.27,33.23,n,f,f,d,a
6.75,x,e,f,x,w,10.23,7.03,n,f,f,d,u
5.39,x,n,f,e,w,11.59,11.32,n,f,f,d,a
7.02,f,y,f,x,y,6.19,10.35,w,f,f,d,u
9.88,x,n,t,p,y,5.92,21.16,n,f,f,d,a
4.15,x,n,f,d,o,6.07,7.75,o,f,f,d,w
9.42,o,n,f,no_data,y,1.62,15.43,n,f,f,d,w
8.46,x,n,f,s,g,6.14,8.36,n,f,f,d,a
10.12,x,l,f,x,w,7.98,21.81,w,f,f,d,u
2.57,x,w,f,d,w,4.14,10.24,w,f,f,g,u
1.83,f,n,f,no_data,y,7.06,2.79,y,f,f,g,u
3.0,b,k,f,a,k,9.69,2.45,n,f,f,g,u
6.99,s,p,t,d,o,5.06,16.66,w,f,f,d,a
9.74,x,n,t,e,p,9.35,16.19,w,t,p,l,a
6.16,x,n,f,d,n,5.45,6.61,n,t,no_data,d,u
4.11,b,n,f,x,p,6.65,4.9,g,f,f,g,a
9.12,f,n,f,s,u,7.71,19.13,u,f,f,l,a
3.68,x,n,f,s,n,5.37,8.32,w,t,z,d,u
7.76,x,n,f,a,w,7.2,13.13,g,f,f,g,u
0.61,x,e,f,a,n,3.73,0.93,k,f,f,d,u
13.86,f,g,t,d,b,5.05,26.15,n,f,f,g,u
11.0,x,y,f,x,w,8.14,26.31,w,f,f,d,a
4.12,f,w,f,d,w,3.67,6.79,w,f,f,m,a
1.24,f,y,f,f,f,3.76,5.16,y,f,f,d,a
4.11,x,e,f,no_data,g,2.97,11.43,y,f,f,d,a
3.86,s,u,f,a,g,6.66,5.92,u,f,f,l,u
6.04,c,y,f,no_data,n,6.45,7.48,w,f,f,d,a
0.63,x,o,f,d,o,4.4,0.96,o,f,f,g,a
7.33,o,r,f,no_data,y,1.69,15.9,y,f,f,d,a
7.39,x,e,f,x,w,4.81,17.59,w,f,f,d,u
4.82,x,r,f,s,g,5.97,7.49,l,t,e,m,a
6.35,b,k,f,s,w,5.04,10.31,g,f,f,d,u
5.82,x,e,f,no_data,g,3.99,13.57,y,f,f,d,a
1.42,x,y,f,f,f,4.88,5.8,y,f,f,d,a
6.61,x,g,f,a,n,6.4,5.77,w,t,l,d,w
3.93,f,y,f,f,f,4.91,12.42,y,f,f,d,a
2.19,b,y,f,no_data,n,6.65,3.56,n,f,f,g,u
5.88,x,n,t,s,r,6.78,15.61,w,f,f,d,u
5.15,x,n,f,x,n,4.67,5.77,n,t,r,d,a
10.52,x,n,t,p,o,9.37,28.84,y,f,f,d,u
7.14,x,w,t,no_data,n,7.16,13.63,w,t,l,g,u
3.64,x,n,f,s,p,5.0,6.68,w,t,z,d,a
4.82,x,n,f,p,n,5.26,11.27,n,f,f,d,u
4.05,f,n,f,d,o,5.85,7.67,w,f,f,d,w
7.57,x,n,f,e,w,5.64,9.28,n,f,f,d,s
4.59,f,n,f,x,y,6.12,5.02,n,f,f,l,u
10.94,x,n,f,x,w,11.04,13.29,w,f,f,d,a
3.0,x,w,f,d,w,2.88,7.31,w,f,f,g,u
3.75,x,n,f,s,p,3.93,2.96,n,f,f,g,a
5.26,x,l,f,d,r,5.75,7.34,w,f,f,d,a
7.63,f,e,f,x,w,5.76,17.2,w,f,f,d,u
3.8,x,w,f,x,p,6.86,4.03,n,f,f,l,u
4.46,f,e,f,x,y,6.51,5.0,y,f,f,d,a
4.19,b,n,f,x,p,5.43,4.69,g,f,f,m,a
1.83,p,n,f,a,n,6.51,2.41,y,t,e,m,a
4.84,o,w,f,no_data,w,0.0,0.0,f,f,f,d,u
5.17,p,n,f,f,f,3.25,16.58,n,f,f,l,s
4.59,f,u,f,a,w,4.95,7.8,y,f,f,d,u
5.27,f,y,f,s,y,5.92,13.9,y,f,f,d,a
3.55,f,n,f,x,p,4.58,4.04,g,f,f,d,a
0.94,x,w,f,a,w,2.97,1.37,e,f,f,d,u
3.26,x,w,f,a,p,3.53,2.37,w,f,f,g,u
2.86,s,o,t,d,n,3.86,6.36,n,f,f,d,u
9.88,x,y,f,p,y,8.94,17.34,y,t,no_data,d,u
8.54,x,n,f,a,n,11.13,15.23,n,f,f,d,a
4.64,c,y,f,no_data,r,6.43,7.25,w,f,f,d,u
8.54,s,n,t,d,g,4.64,13.44,g,f,f,d,a
8.46,f,n,f,e,n,4.59,12.8,w,t,l,w,a
6.4,s,n,f,x,y,5.78,16.48,y,f,f,d,a
2.75,b,n,f,no_data,n,6.03,2.97,w,f,f,d,w
0.85,p,w,f,no_data,g,2.7,1.48,w,f,f,d,s
3.97,f,n,t,d,p,4.95,7.07,g,f,f,d,a
6.83,f,n,f,s,n,8.33,11.3,o,f,f,d,a
0.67,x,o,f,no_data,y,3.34,0.76,w,f,f,d,a
4.25,s,y,f,f,f,6.72,8.36,y,f,f,d,a
6.33,c,y,t,x,r,7.71,13.58,w,f,f,g,s
9.4,x,n,t,p,y,7.24,17.57,n,t,p,d,u
6.82,f,y,f,x,n,6.42,11.02,w,f,f,d,a
14.92,x,n,t,e,w,10.25,17.22,w,t,no_data,g,a
2.87,f,w,f,d,w,3.28,7.4,w,f,f,g,a
5.74,x,n,f,e,p,5.58,10.04,n,f,f,d,a
6.88,f,r,f,x,n,6.95,11.43,w,f,f,d,a
2.88,x,y,f,f,f,3.63,11.1,y,f,f,d,a
1.6,b,n,f,a,n,5.37,1.59,n,f,f,d,a
5.78,x,b,f,x,w,7.21,9.69,n,f,f,l,a
6.21,x,g,f,a,n,6.05,4.83,w,t,l,d,w
1.46,b,n,f,a,n,4.02,1.52,n,f,f,d,s
12.21,x,n,f,e,w,11.22,16.79,w,t,e,d,u
